antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'Daytime/evening attendance\t_1', 'Previous qualification_1'})",frozenset({'Debtor_0'}),0.7649186256781193,0.8863019891500904,0.6885171790235082,0.9001182033096927,1.0155886078658711,0.010568279547037651,1.1383256470890364,0.0652937017021069
"frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})","frozenset({'Nacionality_1', 'Marital status_1'})",0.8795207956600362,0.8623417721518988,0.7915913200723327,0.9000257003341043,1.043699527726888,0.033143798498409094,1.3769361556734236,0.347527491661157
"frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})","frozenset({'Marital status_1', 'International_0'})",0.8795207956600362,0.8623417721518988,0.7915913200723327,0.9000257003341043,1.043699527726888,0.033143798498409094,1.3769361556734236,0.347527491661157
"frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})","frozenset({'Nacionality_1', 'Marital status_1', 'International_0'})",0.8795207956600362,0.8623417721518988,0.7915913200723327,0.9000257003341043,1.043699527726888,0.033143798498409094,1.3769361556734236,0.347527491661157
"frozenset({'Debtor_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Tuition fees up to date_1'})",0.6885171790235082,0.7895569620253164,0.6193490054249547,0.8995403808273144,1.1392976366390033,0.07572547325291268,2.0948022668983173,0.3925296367315369
"frozenset({'Marital status_1', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Educational special needs_0', 'International_0', 'Daytime/evening attendance\t_1'})",0.7895569620253164,0.85623869801085,0.7102169981916817,0.8995133123389636,1.0505403626683143,0.03416777302172269,1.4306502217894612,0.2286078021278529
"frozenset({'Marital status_1', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7895569620253164,0.85623869801085,0.7102169981916817,0.8995133123389636,1.0505403626683143,0.03416777302172269,1.4306502217894612,0.2286078021278529
"frozenset({'Marital status_1', 'Tuition fees up to date_1'})","frozenset({'Educational special needs_0', 'International_0', 'Daytime/evening attendance\t_1'})",0.7895569620253164,0.85623869801085,0.7102169981916817,0.8995133123389636,1.0505403626683143,0.03416777302172269,1.4306502217894612,0.2286078021278529
"frozenset({'Debtor_0', 'Marital status_1'})","frozenset({'Educational special needs_0', 'International_0', 'Daytime/evening attendance\t_1'})",0.7884267631103075,0.85623869801085,0.7090867992766727,0.8993692660550459,1.0503721312110672,0.03400529415419429,1.4286023399947445,0.22666601276738355
"frozenset({'Debtor_0', 'Marital status_1'})","frozenset({'Nacionality_1', 'Educational special needs_0', 'International_0', 'Daytime/evening attendance\t_1'})",0.7884267631103075,0.85623869801085,0.7090867992766727,0.8993692660550459,1.0503721312110672,0.03400529415419429,1.4286023399947445,0.22666601276738355
"frozenset({'Debtor_0', 'Marital status_1'})","frozenset({'Nacionality_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7884267631103075,0.85623869801085,0.7090867992766727,0.8993692660550459,1.0503721312110672,0.03400529415419429,1.4286023399947445,0.22666601276738355
"frozenset({'Debtor_0', 'Daytime/evening attendance\t_1'})","frozenset({'Nacionality_1', 'Marital status_1', 'International_0', 'Educational special needs_0'})",0.788878842676311,0.8512658227848101,0.7090867992766727,0.8988538681948425,1.0559026853143874,0.03754120218829404,1.4704880410227,0.25077083016207086
"frozenset({'Debtor_0', 'Daytime/evening attendance\t_1'})","frozenset({'Nacionality_1', 'Marital status_1', 'Educational special needs_0'})",0.788878842676311,0.8512658227848101,0.7090867992766727,0.8988538681948425,1.0559026853143874,0.03754120218829404,1.4704880410227,0.25077083016207086
"frozenset({'Debtor_0', 'Daytime/evening attendance\t_1'})","frozenset({'Marital status_1', 'International_0', 'Educational special needs_0'})",0.788878842676311,0.8512658227848101,0.7090867992766727,0.8988538681948425,1.0559026853143874,0.03754120218829404,1.4704880410227,0.25077083016207086
"frozenset({'Debtor_0', 'Educational special needs_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Tuition fees up to date_1'})",0.679249547920434,0.7895569620253164,0.6105334538878843,0.8988352745424293,1.1384045962140588,0.0742272443747568,2.0802017405063293,0.37904135419267637
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'International_0', 'Previous qualification_1'})","frozenset({'Educational special needs_0', 'Tuition fees up to date_1'})",0.7043399638336347,0.8700271247739603,0.6326853526220615,0.8982670089858793,1.0324586250333931,0.01989047902448915,1.2775882624742576,0.10633220907860282
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Educational special needs_0', 'Tuition fees up to date_1'})",0.7043399638336347,0.8700271247739603,0.6326853526220615,0.8982670089858793,1.0324586250333931,0.01989047902448915,1.2775882624742576,0.10633220907860282
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Educational special needs_0', 'Tuition fees up to date_1'})",0.7043399638336347,0.8700271247739603,0.6326853526220615,0.8982670089858793,1.0324586250333931,0.01989047902448915,1.2775882624742576,0.10633220907860282
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Nacionality_1', 'Educational special needs_0', 'Tuition fees up to date_1'})",0.7043399638336347,0.8505877034358047,0.6326853526220615,0.8982670089858793,1.0560545436496227,0.033582440346752396,1.4686710286877993,0.1795278567159744
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'International_0', 'Educational special needs_0', 'Tuition fees up to date_1'})",0.7043399638336347,0.8505877034358047,0.6326853526220615,0.8982670089858793,1.0560545436496227,0.033582440346752396,1.4686710286877993,0.1795278567159744
frozenset({'Debtor_0'}),"frozenset({'Nacionality_1', 'Educational special needs_0', 'Tuition fees up to date_1'})",0.8863019891500904,0.8505877034358047,0.796112115732369,0.8982402448355012,1.056023078169614,0.042234542230608074,1.468284748942883,0.46659565604668485
frozenset({'Debtor_0'}),"frozenset({'International_0', 'Educational special needs_0', 'Tuition fees up to date_1'})",0.8863019891500904,0.8505877034358047,0.796112115732369,0.8982402448355012,1.056023078169614,0.042234542230608074,1.468284748942883,0.46659565604668485
frozenset({'Debtor_0'}),"frozenset({'Nacionality_1', 'International_0', 'Educational special needs_0', 'Tuition fees up to date_1'})",0.8863019891500904,0.8505877034358047,0.796112115732369,0.8982402448355012,1.056023078169614,0.042234542230608074,1.468284748942883,0.46659565604668485
"frozenset({'Previous qualification_1', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Marital status_1'})",0.7542947558770343,0.8623417721518988,0.6774412296564195,0.8981120767156129,1.0414804265766373,0.026981353148533893,1.3510750186150413,0.16209800723753498
"frozenset({'Previous qualification_1', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Marital status_1', 'International_0'})",0.7542947558770343,0.8623417721518988,0.6774412296564195,0.8981120767156129,1.0414804265766373,0.026981353148533893,1.3510750186150413,0.16209800723753498
"frozenset({'Previous qualification_1', 'Tuition fees up to date_1'})","frozenset({'Marital status_1', 'International_0'})",0.7542947558770343,0.8623417721518988,0.6774412296564195,0.8981120767156129,1.0414804265766373,0.026981353148533893,1.3510750186150413,0.16209800723753498
frozenset({'Previous qualification_1'}),"frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.8401898734177216,0.8795207956600362,0.7545207956600362,0.8980360505784234,1.0210515260238873,0.015556329686176595,1.1815862863631803,0.1290124518743061
"frozenset({'Previous qualification_1', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})","frozenset({'Debtor_0', 'Marital status_1'})",0.689873417721519,0.7884267631103075,0.6193490054249547,0.8977719528178243,1.1386878208904974,0.07543433973493252,2.0696202531645547,0.3927305228660804
frozenset({'Previous qualification_1'}),frozenset({'Tuition fees up to date_1'}),0.8401898734177216,0.8806509945750453,0.7542947558770343,0.8977670164110841,1.0194356469719292,0.014380708219836502,1.167421718854096,0.11929847464818355
"frozenset({'Previous qualification_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})","frozenset({'Debtor_0', 'Marital status_1'})",0.6801537070524413,0.7884267631103075,0.6105334538878843,0.8976404120970422,1.1385209813983126,0.0742820682190517,2.0669606162372873,0.38039359849708826
"frozenset({'Debtor_0', 'Previous qualification_1'})","frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7567811934900542,0.8795207956600362,0.679249547920434,0.8975507765830347,1.0204997778471718,0.013644750481509704,1.175989434781922,0.08259221000934008
"frozenset({'Debtor_0', 'Tuition fees up to date_1'})",frozenset({'Marital status_1'}),0.8225587703435805,0.8858499095840868,0.7382459312839059,0.8974993129980763,1.013150538582161,0.009582318947447543,1.1136519544866155,0.07315011642828412
"frozenset({'Debtor_0', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})",frozenset({'Previous qualification_1'}),0.6900994575045208,0.8401898734177216,0.6193490054249547,0.8974778905994103,1.0681846080203903,0.0395344295785931,1.5587869535325736,0.20597651029937086
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1'})","frozenset({'International_0', 'Tuition fees up to date_1'})",0.8024412296564195,0.8609855334538878,0.7201627486437613,0.8974647887323943,1.0423691849178558,0.029272458462635265,1.3557729566997196,0.20574639333123668
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1'})",frozenset({'Tuition fees up to date_1'}),0.8024412296564195,0.8806509945750453,0.7201627486437613,0.8974647887323943,1.0190924603059837,0.013492081658813104,1.1639806847763439,0.09483136318648036
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1'})",frozenset({'Tuition fees up to date_1'}),0.8024412296564195,0.8806509945750453,0.7201627486437613,0.8974647887323943,1.0190924603059837,0.013492081658813104,1.1639806847763439,0.09483136318648036
"frozenset({'Nacionality_1', 'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1'})",frozenset({'Tuition fees up to date_1'}),0.8024412296564195,0.8806509945750453,0.7201627486437613,0.8974647887323943,1.0190924603059837,0.013492081658813104,1.1639806847763439,0.09483136318648036
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1'})","frozenset({'Nacionality_1', 'Tuition fees up to date_1'})",0.8024412296564195,0.8609855334538878,0.7201627486437613,0.8974647887323943,1.0423691849178558,0.029272458462635265,1.3557729566997196,0.20574639333123668
"frozenset({'Previous qualification_1', 'Educational special needs_0', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Marital status_1'})",0.7443490054249547,0.8623417721518988,0.6679475587703436,0.897358032189493,1.0406060116399256,0.026064318332684855,1.3411495393603483,0.1526358387902239
"frozenset({'Previous qualification_1', 'Educational special needs_0', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Marital status_1', 'International_0'})",0.7443490054249547,0.8623417721518988,0.6679475587703436,0.897358032189493,1.0406060116399256,0.026064318332684855,1.3411495393603483,0.1526358387902239
"frozenset({'Previous qualification_1', 'Educational special needs_0', 'Tuition fees up to date_1'})","frozenset({'Marital status_1', 'International_0'})",0.7443490054249547,0.8623417721518988,0.6679475587703436,0.897358032189493,1.0406060116399256,0.026064318332684855,1.3411495393603483,0.1526358387902239
"frozenset({'Educational special needs_0', 'Previous qualification_1'})",frozenset({'Tuition fees up to date_1'}),0.8295660036166366,0.8806509945750453,0.7443490054249547,0.8972752043596729,1.01887718277392,0.013790879274318213,1.1618324931288684,0.10870740200457311
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'International_0', 'Educational special needs_0'})",frozenset({'Tuition fees up to date_1'}),0.7915913200723327,0.8806509945750453,0.7102169981916817,0.8972015990862364,1.0187936022478208,0.013101314873008918,1.1610006027727542,0.08851319537550828
"frozenset({'Nacionality_1', 'Marital status_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",frozenset({'Tuition fees up to date_1'}),0.7915913200723327,0.8806509945750453,0.7102169981916817,0.8972015990862364,1.0187936022478208,0.013101314873008918,1.1610006027727542,0.08851319537550828
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1', 'Educational special needs_0'})",frozenset({'Tuition fees up to date_1'}),0.7915913200723327,0.8806509945750453,0.7102169981916817,0.8972015990862364,1.0187936022478208,0.013101314873008918,1.1610006027727542,0.08851319537550828
"frozenset({'Nacionality_1', 'Marital status_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})","frozenset({'International_0', 'Tuition fees up to date_1'})",0.7915913200723327,0.8609855334538878,0.7102169981916817,0.8972015990862364,1.0420635007501995,0.028668323201737067,1.3523018384569019,0.19368474975525787
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1', 'Educational special needs_0'})","frozenset({'Nacionality_1', 'Tuition fees up to date_1'})",0.7915913200723327,0.8609855334538878,0.7102169981916817,0.8972015990862364,1.0420635007501995,0.028668323201737067,1.3523018384569019,0.19368474975525787
"frozenset({'Nacionality_1', 'Previous qualification_1'})","frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.8169077757685352,0.8795207956600362,0.7328209764918626,0.8970669618151633,1.0199496887870168,0.014333599567050048,1.170461947539327,0.10682858470232537
"frozenset({'International_0', 'Previous qualification_1'})","frozenset({'Nacionality_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.8169077757685352,0.85623869801085,0.7328209764918626,0.8970669618151633,1.0476832732498105,0.033352926172872666,1.396648777926851,0.24857998035049275
"frozenset({'Nacionality_1', 'Previous qualification_1'})","frozenset({'Educational special needs_0', 'International_0', 'Daytime/evening attendance\t_1'})",0.8169077757685352,0.85623869801085,0.7328209764918626,0.8970669618151633,1.0476832732498105,0.033352926172872666,1.396648777926851,0.24857998035049275
"frozenset({'Nacionality_1', 'International_0', 'Previous qualification_1'})","frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.8169077757685352,0.8795207956600362,0.7328209764918626,0.8970669618151633,1.0199496887870168,0.014333599567050048,1.170461947539327,0.10682858470232537
"frozenset({'International_0', 'Previous qualification_1'})","frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.8169077757685352,0.8795207956600362,0.7328209764918626,0.8970669618151633,1.0199496887870168,0.014333599567050048,1.170461947539327,0.10682858470232537
"frozenset({'Nacionality_1', 'Debtor_0', 'Tuition fees up to date_1'})",frozenset({'Marital status_1'}),0.8058318264014467,0.8858499095840868,0.722875226039783,0.8970546984572231,1.0126486312770488,0.00902917548208193,1.1088421589447706,0.06432898617514861
"frozenset({'Debtor_0', 'International_0', 'Tuition fees up to date_1'})",frozenset({'Marital status_1'}),0.8058318264014467,0.8858499095840868,0.722875226039783,0.8970546984572231,1.0126486312770488,0.00902917548208193,1.1088421589447706,0.06432898617514861
"frozenset({'Nacionality_1', 'Debtor_0', 'International_0', 'Tuition fees up to date_1'})",frozenset({'Marital status_1'}),0.8058318264014467,0.8858499095840868,0.722875226039783,0.8970546984572231,1.0126486312770488,0.00902917548208193,1.1088421589447706,0.06432898617514861
"frozenset({'Nacionality_1', 'Debtor_0', 'Tuition fees up to date_1'})","frozenset({'Marital status_1', 'International_0'})",0.8058318264014467,0.8623417721518988,0.722875226039783,0.8970546984572231,1.0402542558256238,0.027972780804358277,1.3371977718759707,0.1992940145215906
"frozenset({'Debtor_0', 'International_0', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Marital status_1'})",0.8058318264014467,0.8623417721518988,0.722875226039783,0.8970546984572231,1.0402542558256238,0.027972780804358277,1.3371977718759707,0.1992940145215906
"frozenset({'Tuition fees up to date_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Debtor_0', 'Educational special needs_0'})",frozenset({'Previous qualification_1'}),0.6808318264014467,0.8401898734177216,0.6105334538878843,0.896746347941567,1.0673139207138802,0.03850544784489662,1.5477430908868894,0.197602818387482
"frozenset({'Nacionality_1', 'Debtor_0', 'International_0', 'Previous qualification_1'})","frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.739376130198915,0.8795207956600362,0.6629746835443038,0.8966676857230205,1.0194957187454747,0.012678001219715518,1.1659392822367505,0.07337357089482363
"frozenset({'Debtor_0', 'International_0', 'Previous qualification_1'})","frozenset({'Nacionality_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.739376130198915,0.85623869801085,0.6629746835443038,0.8966676857230205,1.0472169592499057,0.029892228482484073,1.3912521266464786,0.17300042078817743
"frozenset({'Debtor_0', 'International_0', 'Previous qualification_1'})","frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.739376130198915,0.8795207956600362,0.6629746835443038,0.8966676857230205,1.0194957187454747,0.012678001219715518,1.1659392822367505,0.07337357089482363
"frozenset({'Nacionality_1', 'Debtor_0', 'Previous qualification_1'})","frozenset({'Educational special needs_0', 'International_0', 'Daytime/evening attendance\t_1'})",0.739376130198915,0.85623869801085,0.6629746835443038,0.8966676857230205,1.0472169592499057,0.029892228482484073,1.3912521266464786,0.17300042078817743
"frozenset({'Nacionality_1', 'Debtor_0', 'Previous qualification_1'})","frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.739376130198915,0.8795207956600362,0.6629746835443038,0.8966676857230205,1.0194957187454747,0.012678001219715518,1.1659392822367505,0.07337357089482363
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'International_0', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Educational special needs_0'})",0.7043399638336347,0.8761301989150091,0.6315551537070524,0.8966623876765083,1.023435088514157,0.014461641089699717,1.198690373232396,0.07744861750496335
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Nacionality_1', 'Debtor_0', 'Educational special needs_0'})",0.7043399638336347,0.8578209764918626,0.6315551537070524,0.8966623876765083,1.045279157597068,0.027357558149040617,1.3758690597868195,0.14651207589876888
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'International_0', 'Educational special needs_0'})",0.7043399638336347,0.8578209764918626,0.6315551537070524,0.8966623876765083,1.045279157597068,0.027357558149040617,1.3758690597868195,0.14651207589876888
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Educational special needs_0'})",0.7043399638336347,0.8761301989150091,0.6315551537070524,0.8966623876765083,1.023435088514157,0.014461641089699717,1.198690373232396,0.07744861750496335
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Educational special needs_0'})",0.7043399638336347,0.8761301989150091,0.6315551537070524,0.8966623876765083,1.023435088514157,0.014461641089699717,1.198690373232396,0.07744861750496335
"frozenset({'Tuition fees up to date_1', 'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Debtor_0'})",frozenset({'Previous qualification_1'}),0.6756329113924051,0.8401898734177216,0.6057866184448463,0.8966209434593508,1.0671646634017131,0.03812668814521469,1.5458655933800316,0.19403167091372345
"frozenset({'Tuition fees up to date_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Debtor_0', 'International_0'})","frozenset({'Nacionality_1', 'Previous qualification_1'})",0.6756329113924051,0.8169077757685352,0.6057866184448463,0.8966209434593508,1.0975791515949553,0.05385683956325671,1.7710765638441668,0.2740844557699304
"frozenset({'Tuition fees up to date_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Debtor_0', 'International_0'})",frozenset({'Previous qualification_1'}),0.6756329113924051,0.8401898734177216,0.6057866184448463,0.8966209434593508,1.0671646634017131,0.03812668814521469,1.5458655933800316,0.19403167091372345
"frozenset({'Tuition fees up to date_1', 'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Debtor_0', 'International_0'})",frozenset({'Previous qualification_1'}),0.6756329113924051,0.8401898734177216,0.6057866184448463,0.8966209434593508,1.0671646634017131,0.03812668814521469,1.5458655933800316,0.19403167091372345
"frozenset({'Tuition fees up to date_1', 'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Debtor_0'})","frozenset({'International_0', 'Previous qualification_1'})",0.6756329113924051,0.8169077757685352,0.6057866184448463,0.8966209434593508,1.0975791515949553,0.05385683956325671,1.7710765638441668,0.2740844557699304
frozenset({'Tuition fees up to date_1'}),frozenset({'Marital status_1'}),0.8806509945750453,0.8858499095840868,0.7895569620253164,0.8965605749486653,1.0120908353082152,0.009432358105876504,1.1035452909687284,0.10009629648908168
"frozenset({'Debtor_0', 'Educational special needs_0', 'Tuition fees up to date_1'})",frozenset({'Marital status_1'}),0.8128390596745028,0.8858499095840868,0.72875226039783,0.896551724137931,1.0120808439872944,0.008698852878757601,1.1034508740204942,0.06377740616871012
"frozenset({'Nacionality_1', 'Debtor_0', 'Educational special needs_0', 'Tuition fees up to date_1'})","frozenset({'Marital status_1', 'International_0'})",0.796112115732369,0.8623417721518988,0.713381555153707,0.8960817717206132,1.039126017848491,0.026860822441458487,1.3246783565054976,0.18467410823434152
"frozenset({'Debtor_0', 'International_0', 'Educational special needs_0', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Marital status_1'})",0.796112115732369,0.8623417721518988,0.713381555153707,0.8960817717206132,1.039126017848491,0.026860822441458487,1.3246783565054976,0.18467410823434152
"frozenset({'Nacionality_1', 'Debtor_0', 'Educational special needs_0', 'Tuition fees up to date_1'})",frozenset({'Marital status_1'}),0.796112115732369,0.8858499095840868,0.713381555153707,0.8960817717206132,1.0115503337820855,0.008145709413391988,1.0984607061334588,0.05600355778877507
"frozenset({'Debtor_0', 'International_0', 'Educational special needs_0', 'Tuition fees up to date_1'})",frozenset({'Marital status_1'}),0.796112115732369,0.8858499095840868,0.713381555153707,0.8960817717206132,1.0115503337820855,0.008145709413391988,1.0984607061334588,0.05600355778877507
"frozenset({'Tuition fees up to date_1', 'Nacionality_1', 'Debtor_0', 'International_0', 'Educational special needs_0'})",frozenset({'Marital status_1'}),0.796112115732369,0.8858499095840868,0.713381555153707,0.8960817717206132,1.0115503337820855,0.008145709413391988,1.0984607061334588,0.05600355778877507
"frozenset({'Nacionality_1', 'Marital status_1', 'International_0', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Educational special needs_0'})",0.7461573236889693,0.8761301989150091,0.6683996383363472,0.8957891548015753,1.0224383954701157,0.014668673910839702,1.1886459691324274,0.08645497906924109
"frozenset({'Nacionality_1', 'Marital status_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'International_0', 'Educational special needs_0'})",0.7461573236889693,0.8578209764918626,0.6683996383363472,0.8957891548015753,1.0442611912627586,0.02833023431292081,1.3643399901173299,0.16697418113169138
"frozenset({'Marital status_1', 'International_0', 'Previous qualification_1'})","frozenset({'Nacionality_1', 'Debtor_0', 'Educational special needs_0'})",0.7461573236889693,0.8578209764918626,0.6683996383363472,0.8957891548015753,1.0442611912627586,0.02833023431292081,1.3643399901173299,0.16697418113169138
"frozenset({'Nacionality_1', 'Marital status_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Educational special needs_0'})",0.7461573236889693,0.8761301989150091,0.6683996383363472,0.8957891548015753,1.0224383954701157,0.014668673910839702,1.1886459691324274,0.08645497906924109
"frozenset({'Marital status_1', 'International_0', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Educational special needs_0'})",0.7461573236889693,0.8761301989150091,0.6683996383363472,0.8957891548015753,1.0224383954701157,0.014668673910839702,1.1886459691324274,0.08645497906924109
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1'})",frozenset({'Debtor_0'}),0.8024412296564195,0.8863019891500904,0.7188065099457505,0.895774647887324,1.0106878455122472,0.0076012519252213195,1.0908863203167005,0.05352748154224788
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1'})","frozenset({'Nacionality_1', 'Debtor_0'})",0.8024412296564195,0.8679927667269439,0.7188065099457505,0.895774647887324,1.0320070422535212,0.022293326880503894,1.2665558868090518,0.15698804024005905
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1'})",frozenset({'Debtor_0'}),0.8024412296564195,0.8863019891500904,0.7188065099457505,0.895774647887324,1.0106878455122472,0.0076012519252213195,1.0908863203167005,0.05352748154224788
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1'})","frozenset({'Debtor_0', 'International_0'})",0.8024412296564195,0.8679927667269439,0.7188065099457505,0.895774647887324,1.0320070422535212,0.022293326880503894,1.2665558868090518,0.15698804024005905
"frozenset({'Nacionality_1', 'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1'})",frozenset({'Debtor_0'}),0.8024412296564195,0.8863019891500904,0.7188065099457505,0.895774647887324,1.0106878455122472,0.0076012519252213195,1.0908863203167005,0.05352748154224788
"frozenset({'Nacionality_1', 'Marital status_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})","frozenset({'Debtor_0', 'International_0'})",0.7915913200723327,0.8679927667269439,0.7090867992766727,0.8957738435179898,1.0320061155530176,0.02199125925005485,1.266546112115734,0.14881095206122205
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1', 'Educational special needs_0'})",frozenset({'Debtor_0'}),0.7915913200723327,0.8863019891500904,0.7090867992766727,0.8957738435179898,1.0106869379555183,0.00749783770261836,1.0908779013599559,0.050736538287337096
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'International_0', 'Educational special needs_0'})",frozenset({'Debtor_0'}),0.7915913200723327,0.8863019891500904,0.7090867992766727,0.8957738435179898,1.0106869379555183,0.00749783770261836,1.0908779013599559,0.050736538287337096
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1', 'Educational special needs_0'})","frozenset({'Nacionality_1', 'Debtor_0'})",0.7915913200723327,0.8679927667269439,0.7090867992766727,0.8957738435179898,1.0320061155530176,0.02199125925005485,1.266546112115734,0.14881095206122205
"frozenset({'Nacionality_1', 'Marital status_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",frozenset({'Debtor_0'}),0.7915913200723327,0.8863019891500904,0.7090867992766727,0.8957738435179898,1.0106869379555183,0.00749783770261836,1.0908779013599559,0.050736538287337096
"frozenset({'International_0', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Marital status_1'})",0.8609855334538878,0.8623417721518988,0.77124773960217,0.8957731688107115,1.038768151721779,0.02878394888639635,1.3207561457768702,0.2684704391006389
"frozenset({'International_0', 'Tuition fees up to date_1'})",frozenset({'Marital status_1'}),0.8609855334538878,0.8858499095840868,0.77124773960217,0.8957731688107115,1.0112019644854777,0.008543782638836706,1.0952082982221996,0.07968861693306305
"frozenset({'Nacionality_1', 'Tuition fees up to date_1'})",frozenset({'Marital status_1'}),0.8609855334538878,0.8858499095840868,0.77124773960217,0.8957731688107115,1.0112019644854777,0.008543782638836706,1.0952082982221996,0.07968861693306305
"frozenset({'Nacionality_1', 'International_0', 'Tuition fees up to date_1'})",frozenset({'Marital status_1'}),0.8609855334538878,0.8858499095840868,0.77124773960217,0.8957731688107115,1.0112019644854777,0.008543782638836706,1.0952082982221996,0.07968861693306305
"frozenset({'Nacionality_1', 'Tuition fees up to date_1'})","frozenset({'Marital status_1', 'International_0'})",0.8609855334538878,0.8623417721518988,0.77124773960217,0.8957731688107115,1.038768151721779,0.02878394888639635,1.3207561457768702,0.2684704391006389
